,train,train_label,val,val_label,test,test_label
60,cat.4311.jpg,0,cat.9003.jpg,0,cat.1254.jpg,0
61,dog.3524.jpg,1,cat.9913.jpg,0,dog.9923.jpg,1
62,cat.3149.jpg,0,cat.9066.jpg,0,dog.6541.jpg,1
63,dog.8407.jpg,1,dog.106.jpg,1,cat.5726.jpg,0
64,dog.4570.jpg,1,dog.9904.jpg,1,dog.8001.jpg,1
65,cat.12120.jpg,0,cat.4897.jpg,0,dog.12042.jpg,1
66,cat.10885.jpg,0,cat.7259.jpg,0,cat.9876.jpg,0
67,dog.11842.jpg,1,dog.303.jpg,1,cat.4838.jpg,0
68,dog.1646.jpg,1,cat.1460.jpg,0,cat.6728.jpg,0
69,dog.10797.jpg,1,dog.552.jpg,1,dog.1222.jpg,1
70,dog.151.jpg,1,dog.9555.jpg,1,dog.10972.jpg,1
71,cat.8948.jpg,0,cat.7554.jpg,0,cat.3502.jpg,0
72,cat.5415.jpg,0,cat.1654.jpg,0,cat.9821.jpg,0
73,dog.7289.jpg,1,dog.3110.jpg,1,dog.9333.jpg,1
74,cat.2911.jpg,0,dog.2907.jpg,1,dog.11585.jpg,1
75,cat.1675.jpg,0,dog.1221.jpg,1,cat.7581.jpg,0
76,dog.8518.jpg,1,cat.9928.jpg,0,cat.5020.jpg,0
77,cat.10304.jpg,0,dog.3392.jpg,1,dog.4975.jpg,1
78,cat.4855.jpg,0,dog.1648.jpg,1,dog.6959.jpg,1
79,cat.4153.jpg,0,dog.1731.jpg,1,dog.1589.jpg,1
80,dog.9486.jpg,1,dog.2004.jpg,1,dog.10787.jpg,1
81,dog.10469.jpg,1,cat.446.jpg,0,dog.6889.jpg,1
82,dog.8929.jpg,1,dog.4149.jpg,1,cat.590.jpg,0
83,dog.7778.jpg,1,cat.7126.jpg,0,dog.9142.jpg,1
84,dog.117.jpg,1,dog.5523.jpg,1,cat.234.jpg,0
85,cat.11050.jpg,0,cat.6381.jpg,0,cat.9057.jpg,0
86,cat.11630.jpg,0,dog.4954.jpg,1,dog.7439.jpg,1
87,dog.5035.jpg,1,cat.296.jpg,0,dog.7423.jpg,1
88,cat.316.jpg,0,cat.2185.jpg,0,cat.10334.jpg,0
89,cat.10399.jpg,0,cat.8818.jpg,0,dog.3705.jpg,1
90,cat.8031.jpg,0,cat.5368.jpg,0,dog.7646.jpg,1
91,dog.2986.jpg,1,cat.1352.jpg,0,cat.8244.jpg,0
92,cat.1331.jpg,0,cat.395.jpg,0,cat.2890.jpg,0
93,dog.4870.jpg,1,dog.4504.jpg,1,dog.2172.jpg,1
94,dog.6524.jpg,1,dog.10759.jpg,1,cat.8078.jpg,0
95,cat.3772.jpg,0,dog.3679.jpg,1,cat.2876.jpg,0
96,dog.10390.jpg,1,cat.4000.jpg,0,dog.7570.jpg,1
97,cat.7610.jpg,0,dog.3358.jpg,1,cat.9166.jpg,0
98,dog.4797.jpg,1,cat.3339.jpg,0,dog.10824.jpg,1
99,dog.5561.jpg,1,cat.9491.jpg,0,dog.7159.jpg,1
100,dog.5113.jpg,1,dog.7532.jpg,1,dog.10860.jpg,1
101,dog.4406.jpg,1,cat.8495.jpg,0,cat.10786.jpg,0
102,dog.9151.jpg,1,cat.3311.jpg,0,dog.2136.jpg,1
103,cat.11268.jpg,0,cat.7520.jpg,0,dog.1220.jpg,1
104,cat.9893.jpg,0,cat.4862.jpg,0,dog.11639.jpg,1
105,dog.8721.jpg,1,dog.7201.jpg,1,dog.7195.jpg,1
106,dog.6865.jpg,1,dog.1444.jpg,1,dog.3592.jpg,1
107,dog.6625.jpg,1,dog.1303.jpg,1,dog.777.jpg,1
108,cat.1041.jpg,0,cat.1263.jpg,0,dog.7799.jpg,1
109,dog.6910.jpg,1,dog.8848.jpg,1,dog.7622.jpg,1
110,dog.3692.jpg,1,cat.7708.jpg,0,cat.2108.jpg,0
111,dog.10266.jpg,1,cat.5540.jpg,0,cat.8834.jpg,0
112,dog.8425.jpg,1,dog.971.jpg,1,dog.9999.jpg,1
113,cat.10281.jpg,0,dog.6956.jpg,1,cat.12136.jpg,0
114,cat.10742.jpg,0,cat.11847.jpg,0,dog.11627.jpg,1
115,dog.2245.jpg,1,dog.10306.jpg,1,dog.877.jpg,1
116,dog.7445.jpg,1,dog.8726.jpg,1,cat.7602.jpg,0
117,cat.6818.jpg,0,cat.5955.jpg,0,dog.1041.jpg,1
118,dog.3552.jpg,1,dog.4110.jpg,1,cat.8953.jpg,0
119,cat.2941.jpg,0,dog.3411.jpg,1,cat.8881.jpg,0
120,dog.9747.jpg,1,cat.8823.jpg,0,cat.3409.jpg,0
121,dog.5974.jpg,1,cat.7963.jpg,0,cat.11955.jpg,0
122,cat.1330.jpg,0,dog.5738.jpg,1,cat.383.jpg,0
123,cat.7576.jpg,0,dog.10369.jpg,1,cat.1347.jpg,0
124,dog.2523.jpg,1,cat.12140.jpg,0,dog.7397.jpg,1
125,dog.8907.jpg,1,cat.10883.jpg,0,cat.6345.jpg,0
126,dog.4027.jpg,1,dog.5870.jpg,1,cat.4358.jpg,0
127,dog.5900.jpg,1,cat.8029.jpg,0,cat.1972.jpg,0
128,dog.11298.jpg,1,cat.9160.jpg,0,dog.9794.jpg,1
129,dog.9259.jpg,1,cat.10239.jpg,0,cat.11765.jpg,0
130,cat.1364.jpg,0,cat.10888.jpg,0,dog.11648.jpg,1
131,dog.9882.jpg,1,dog.3794.jpg,1,cat.3674.jpg,0
132,cat.3104.jpg,0,cat.4524.jpg,0,dog.4016.jpg,1
133,dog.11912.jpg,1,cat.3730.jpg,0,cat.5391.jpg,0
134,dog.723.jpg,1,dog.1170.jpg,1,cat.12026.jpg,0
135,cat.1361.jpg,0,dog.2464.jpg,1,cat.1795.jpg,0
136,cat.2209.jpg,0,cat.5809.jpg,0,cat.3615.jpg,0
137,cat.11020.jpg,0,cat.6011.jpg,0,cat.4220.jpg,0
138,dog.4871.jpg,1,cat.11925.jpg,0,dog.5635.jpg,1
139,cat.10079.jpg,0,dog.6968.jpg,1,cat.1448.jpg,0
140,dog.3091.jpg,1,cat.9736.jpg,0,dog.12066.jpg,1
141,cat.1629.jpg,0,cat.9533.jpg,0,dog.3004.jpg,1
142,dog.9666.jpg,1,dog.8561.jpg,1,dog.7589.jpg,1
143,dog.5540.jpg,1,cat.7614.jpg,0,dog.5000.jpg,1
144,cat.5427.jpg,0,dog.160.jpg,1,cat.10705.jpg,0
145,cat.10105.jpg,0,dog.9039.jpg,1,dog.3019.jpg,1
146,cat.7906.jpg,0,dog.7970.jpg,1,cat.5180.jpg,0
147,dog.9443.jpg,1,cat.11726.jpg,0,cat.4266.jpg,0
148,dog.7779.jpg,1,cat.7914.jpg,0,cat.6024.jpg,0
149,dog.5622.jpg,1,cat.2944.jpg,0,dog.12169.jpg,1
150,cat.515.jpg,0,dog.5913.jpg,1,dog.866.jpg,1
151,dog.4466.jpg,1,cat.10773.jpg,0,cat.10466.jpg,0
152,dog.6812.jpg,1,dog.1365.jpg,1,cat.7366.jpg,0
153,cat.6250.jpg,0,dog.5308.jpg,1,cat.10953.jpg,0
154,dog.7612.jpg,1,dog.9935.jpg,1,dog.182.jpg,1
155,cat.6922.jpg,0,dog.11027.jpg,1,dog.2628.jpg,1
156,cat.6868.jpg,0,dog.10699.jpg,1,dog.2759.jpg,1
157,dog.7720.jpg,1,dog.7224.jpg,1,dog.2691.jpg,1
158,dog.7176.jpg,1,dog.11966.jpg,1,cat.11946.jpg,0
159,cat.10599.jpg,0,cat.973.jpg,0,cat.219.jpg,0
160,dog.4452.jpg,1,cat.11357.jpg,0,cat.6550.jpg,0
161,cat.6128.jpg,0,dog.6470.jpg,1,cat.3755.jpg,0
162,dog.5051.jpg,1,dog.2390.jpg,1,cat.6905.jpg,0
163,dog.10603.jpg,1,cat.9873.jpg,0,dog.7891.jpg,1
164,cat.11225.jpg,0,cat.200.jpg,0,dog.11242.jpg,1
165,cat.8532.jpg,0,dog.1425.jpg,1,cat.11567.jpg,0
166,dog.9598.jpg,1,cat.5713.jpg,0,cat.404.jpg,0
167,cat.4987.jpg,0,dog.12282.jpg,1,cat.10190.jpg,0
168,cat.4444.jpg,0,dog.4513.jpg,1,dog.994.jpg,1
169,cat.10351.jpg,0,dog.4908.jpg,1,cat.10900.jpg,0
170,dog.2061.jpg,1,dog.212.jpg,1,cat.12330.jpg,0
171,cat.9058.jpg,0,cat.9782.jpg,0,cat.7781.jpg,0
172,cat.8142.jpg,0,cat.8372.jpg,0,dog.2897.jpg,1
173,dog.7665.jpg,1,dog.9712.jpg,1,cat.652.jpg,0
174,cat.6486.jpg,0,dog.4869.jpg,1,dog.10565.jpg,1
175,dog.10040.jpg,1,cat.2990.jpg,0,cat.10675.jpg,0
176,dog.6808.jpg,1,dog.3068.jpg,1,cat.11852.jpg,0
177,cat.10161.jpg,0,cat.11892.jpg,0,dog.9781.jpg,1
178,cat.4863.jpg,0,dog.11779.jpg,1,dog.411.jpg,1
179,dog.1896.jpg,1,cat.7140.jpg,0,cat.7823.jpg,0
180,cat.9202.jpg,0,dog.3453.jpg,1,cat.6658.jpg,0
181,dog.10602.jpg,1,dog.4498.jpg,1,cat.5029.jpg,0
182,cat.2341.jpg,0,cat.3429.jpg,0,cat.3077.jpg,0
183,cat.10429.jpg,0,cat.12118.jpg,0,dog.10199.jpg,1
184,cat.12249.jpg,0,dog.10186.jpg,1,cat.2966.jpg,0
185,dog.1277.jpg,1,cat.11714.jpg,0,cat.4621.jpg,0
186,dog.3522.jpg,1,cat.1962.jpg,0,dog.8255.jpg,1
187,dog.12170.jpg,1,dog.9018.jpg,1,cat.8291.jpg,0
188,dog.10008.jpg,1,dog.10372.jpg,1,cat.7078.jpg,0
189,dog.9512.jpg,1,dog.6750.jpg,1,cat.1893.jpg,0
190,dog.8071.jpg,1,dog.11669.jpg,1,dog.11300.jpg,1
191,cat.6945.jpg,0,cat.3130.jpg,0,dog.5364.jpg,1
192,dog.2940.jpg,1,dog.10937.jpg,1,cat.5320.jpg,0
193,dog.10174.jpg,1,dog.4446.jpg,1,cat.6962.jpg,0
194,dog.7448.jpg,1,cat.6138.jpg,0,dog.46.jpg,1
195,cat.5743.jpg,0,cat.182.jpg,0,dog.10047.jpg,1
196,cat.4952.jpg,0,cat.154.jpg,0,cat.9398.jpg,0
197,dog.9370.jpg,1,cat.10527.jpg,0,dog.11401.jpg,1
198,cat.7620.jpg,0,dog.11129.jpg,1,cat.6691.jpg,0
199,cat.2581.jpg,0,cat.3142.jpg,0,cat.6780.jpg,0
200,cat.7395.jpg,0,cat.2664.jpg,0,dog.9623.jpg,1
201,dog.6719.jpg,1,dog.9890.jpg,1,dog.11140.jpg,1
202,dog.3799.jpg,1,cat.4292.jpg,0,cat.3135.jpg,0
203,cat.8706.jpg,0,dog.3874.jpg,1,cat.11424.jpg,0
204,cat.2131.jpg,0,dog.546.jpg,1,cat.6537.jpg,0
205,cat.7874.jpg,0,cat.2622.jpg,0,cat.3898.jpg,0
206,dog.6486.jpg,1,dog.9603.jpg,1,dog.3697.jpg,1
207,cat.5926.jpg,0,dog.109.jpg,1,cat.2426.jpg,0
208,cat.3807.jpg,0,dog.4976.jpg,1,cat.11848.jpg,0
209,cat.9010.jpg,0,cat.11083.jpg,0,cat.11774.jpg,0
210,dog.10556.jpg,1,dog.8414.jpg,1,dog.11021.jpg,1
211,dog.9266.jpg,1,dog.9054.jpg,1,dog.1022.jpg,1
212,cat.9207.jpg,0,cat.11900.jpg,0,cat.2977.jpg,0
213,dog.9084.jpg,1,cat.9024.jpg,0,cat.11120.jpg,0
214,cat.2683.jpg,0,dog.4049.jpg,1,cat.12068.jpg,0
215,dog.6907.jpg,1,dog.2224.jpg,1,cat.940.jpg,0
216,cat.9526.jpg,0,cat.10834.jpg,0,dog.10343.jpg,1
217,cat.8602.jpg,0,dog.10725.jpg,1,dog.5780.jpg,1
218,cat.4766.jpg,0,cat.3251.jpg,0,dog.610.jpg,1
219,dog.12113.jpg,1,dog.12001.jpg,1,cat.8631.jpg,0
220,dog.10599.jpg,1,dog.4788.jpg,1,cat.2588.jpg,0
221,dog.580.jpg,1,cat.7753.jpg,0,cat.5796.jpg,0
222,dog.11844.jpg,1,cat.3307.jpg,0,cat.5714.jpg,0
223,cat.5528.jpg,0,cat.4555.jpg,0,cat.6102.jpg,0
224,cat.7469.jpg,0,dog.2660.jpg,1,cat.10497.jpg,0
225,dog.8264.jpg,1,cat.447.jpg,0,cat.3233.jpg,0
226,dog.12061.jpg,1,dog.3628.jpg,1,cat.9839.jpg,0
227,cat.3452.jpg,0,cat.4583.jpg,0,dog.8555.jpg,1
228,cat.2103.jpg,0,cat.9338.jpg,0,dog.3451.jpg,1
229,cat.8552.jpg,0,cat.4663.jpg,0,dog.7927.jpg,1
230,dog.9572.jpg,1,dog.9135.jpg,1,cat.4957.jpg,0
231,cat.10791.jpg,0,dog.2262.jpg,1,cat.1311.jpg,0
232,cat.4573.jpg,0,dog.1974.jpg,1,dog.3376.jpg,1
233,dog.6046.jpg,1,dog.9173.jpg,1,dog.1963.jpg,1
234,dog.10262.jpg,1,dog.6590.jpg,1,cat.7590.jpg,0
235,dog.9072.jpg,1,cat.4594.jpg,0,dog.2292.jpg,1
236,dog.5688.jpg,1,dog.5755.jpg,1,cat.8169.jpg,0
237,dog.10947.jpg,1,cat.172.jpg,0,dog.7908.jpg,1
238,cat.10002.jpg,0,dog.10422.jpg,1,cat.10656.jpg,0
239,dog.5550.jpg,1,dog.9147.jpg,1,dog.8090.jpg,1
240,dog.3841.jpg,1,dog.3582.jpg,1,cat.9151.jpg,0
241,cat.5226.jpg,0,cat.3634.jpg,0,cat.3996.jpg,0
242,cat.11321.jpg,0,dog.394.jpg,1,cat.482.jpg,0
243,dog.6156.jpg,1,cat.6320.jpg,0,dog.11328.jpg,1
244,dog.979.jpg,1,dog.1019.jpg,1,dog.2214.jpg,1
245,cat.11010.jpg,0,dog.9166.jpg,1,dog.5454.jpg,1
246,cat.3039.jpg,0,cat.6918.jpg,0,dog.2630.jpg,1
247,cat.7143.jpg,0,cat.8173.jpg,0,cat.10472.jpg,0
248,dog.4742.jpg,1,dog.11061.jpg,1,dog.4796.jpg,1
249,dog.3420.jpg,1,cat.1931.jpg,0,dog.2241.jpg,1
250,dog.11665.jpg,1,dog.9783.jpg,1,cat.10367.jpg,0
251,cat.8916.jpg,0,cat.12171.jpg,0,cat.3372.jpg,0
252,cat.6196.jpg,0,dog.6082.jpg,1,dog.3926.jpg,1
253,dog.9274.jpg,1,cat.3044.jpg,0,dog.768.jpg,1
254,dog.6393.jpg,1,cat.1190.jpg,0,dog.7848.jpg,1
255,dog.4421.jpg,1,cat.7575.jpg,0,dog.9582.jpg,1
256,dog.9587.jpg,1,dog.12155.jpg,1,dog.1179.jpg,1
257,cat.9489.jpg,0,cat.2906.jpg,0,dog.3409.jpg,1
258,cat.7447.jpg,0,cat.1340.jpg,0,dog.3503.jpg,1
259,dog.2601.jpg,1,dog.4127.jpg,1,cat.10253.jpg,0
260,dog.1694.jpg,1,dog.11622.jpg,1,cat.263.jpg,0
261,dog.11290.jpg,1,cat.2799.jpg,0,dog.2588.jpg,1
262,cat.7960.jpg,0,cat.2901.jpg,0,cat.9560.jpg,0
263,cat.2453.jpg,0,cat.2806.jpg,0,cat.9405.jpg,0
264,cat.10614.jpg,0,cat.9671.jpg,0,dog.4621.jpg,1
265,dog.4267.jpg,1,dog.10136.jpg,1,cat.339.jpg,0
266,cat.6513.jpg,0,dog.11285.jpg,1,cat.8101.jpg,0
267,cat.5102.jpg,0,cat.7086.jpg,0,dog.7545.jpg,1
268,dog.7697.jpg,1,dog.12122.jpg,1,dog.11371.jpg,1
269,dog.4179.jpg,1,dog.5931.jpg,1,dog.3611.jpg,1
270,cat.7225.jpg,0,cat.2951.jpg,0,dog.7138.jpg,1
271,dog.7666.jpg,1,cat.9811.jpg,0,cat.4426.jpg,0
272,dog.1266.jpg,1,dog.9422.jpg,1,dog.7231.jpg,1
273,cat.10826.jpg,0,cat.4456.jpg,0,dog.2832.jpg,1
274,dog.8239.jpg,1,dog.9372.jpg,1,cat.346.jpg,0
275,dog.9531.jpg,1,cat.2385.jpg,0,dog.9457.jpg,1
276,dog.9107.jpg,1,cat.3878.jpg,0,cat.8124.jpg,0
277,cat.4144.jpg,0,cat.5599.jpg,0,cat.5880.jpg,0
278,cat.11338.jpg,0,dog.208.jpg,1,cat.11920.jpg,0
279,dog.11781.jpg,1,cat.6659.jpg,0,dog.9567.jpg,1
280,cat.6370.jpg,0,cat.5181.jpg,0,cat.87.jpg,0
281,cat.6954.jpg,0,dog.10276.jpg,1,dog.168.jpg,1
282,cat.2636.jpg,0,dog.9696.jpg,1,dog.6753.jpg,1
283,dog.5135.jpg,1,dog.23.jpg,1,cat.1396.jpg,0
284,cat.1849.jpg,0,dog.504.jpg,1,dog.7111.jpg,1
285,dog.11222.jpg,1,dog.2444.jpg,1,dog.2685.jpg,1
286,cat.4165.jpg,0,cat.11337.jpg,0,dog.6777.jpg,1
287,cat.11366.jpg,0,dog.377.jpg,1,dog.10402.jpg,1
288,cat.9238.jpg,0,cat.8784.jpg,0,dog.885.jpg,1
289,cat.3940.jpg,0,dog.10545.jpg,1,cat.8485.jpg,0
290,cat.9215.jpg,0,dog.11673.jpg,1,cat.9336.jpg,0
291,dog.4004.jpg,1,dog.10785.jpg,1,cat.4614.jpg,0
292,dog.2772.jpg,1,dog.2943.jpg,1,dog.6821.jpg,1
293,cat.12150.jpg,0,cat.6635.jpg,0,dog.9742.jpg,1
294,dog.4162.jpg,1,cat.5260.jpg,0,dog.2250.jpg,1
295,cat.3487.jpg,0,dog.10258.jpg,1,dog.947.jpg,1
296,cat.12098.jpg,0,cat.123.jpg,0,cat.9691.jpg,0
297,dog.8701.jpg,1,dog.4210.jpg,1,dog.5206.jpg,1
298,dog.6532.jpg,1,cat.4168.jpg,0,dog.597.jpg,1
299,cat.4011.jpg,0,dog.2656.jpg,1,dog.10388.jpg,1
300,dog.6574.jpg,1,dog.3604.jpg,1,cat.8544.jpg,0
301,dog.9802.jpg,1,dog.9085.jpg,1,dog.10593.jpg,1
302,dog.4546.jpg,1,cat.8217.jpg,0,cat.4341.jpg,0
303,cat.2729.jpg,0,cat.933.jpg,0,cat.10817.jpg,0
304,cat.11045.jpg,0,cat.6490.jpg,0,cat.753.jpg,0
305,cat.3040.jpg,0,cat.6417.jpg,0,dog.7652.jpg,1
306,cat.9730.jpg,0,dog.822.jpg,1,dog.2454.jpg,1
307,cat.9734.jpg,0,cat.8233.jpg,0,dog.6791.jpg,1
308,cat.2249.jpg,0,dog.1804.jpg,1,cat.4865.jpg,0
309,cat.7909.jpg,0,dog.1850.jpg,1,cat.3271.jpg,0
310,dog.685.jpg,1,dog.9658.jpg,1,dog.7055.jpg,1
311,cat.7485.jpg,0,cat.5487.jpg,0,cat.2212.jpg,0
312,dog.6129.jpg,1,dog.6964.jpg,1,cat.2023.jpg,0
313,cat.7375.jpg,0,cat.10390.jpg,0,dog.8099.jpg,1
314,dog.6350.jpg,1,cat.2264.jpg,0,cat.2562.jpg,0
315,cat.12186.jpg,0,cat.4097.jpg,0,dog.12270.jpg,1
316,cat.3612.jpg,0,cat.10096.jpg,0,cat.306.jpg,0
317,dog.2824.jpg,1,dog.4602.jpg,1,cat.6933.jpg,0
318,cat.7233.jpg,0,cat.3522.jpg,0,cat.8780.jpg,0
319,dog.705.jpg,1,dog.10750.jpg,1,cat.10444.jpg,0
320,dog.9541.jpg,1,cat.12481.jpg,0,cat.5640.jpg,0
321,dog.2856.jpg,1,cat.4944.jpg,0,cat.10889.jpg,0
322,dog.2458.jpg,1,cat.5161.jpg,0,cat.8460.jpg,0
323,dog.1756.jpg,1,cat.1802.jpg,0,dog.1105.jpg,1
324,cat.5741.jpg,0,cat.2519.jpg,0,dog.602.jpg,1
325,cat.3163.jpg,0,dog.2302.jpg,1,cat.7923.jpg,0
326,dog.8916.jpg,1,dog.6322.jpg,1,dog.12332.jpg,1
327,cat.11168.jpg,0,dog.5777.jpg,1,dog.1294.jpg,1
328,dog.1638.jpg,1,dog.2415.jpg,1,dog.9983.jpg,1
329,cat.3448.jpg,0,cat.2281.jpg,0,cat.5780.jpg,0
330,dog.8299.jpg,1,dog.804.jpg,1,cat.5527.jpg,0
331,dog.304.jpg,1,dog.1906.jpg,1,cat.11458.jpg,0
332,dog.7796.jpg,1,cat.730.jpg,0,cat.2439.jpg,0
333,dog.4374.jpg,1,dog.4501.jpg,1,cat.12152.jpg,0
334,cat.3722.jpg,0,dog.1530.jpg,1,cat.11772.jpg,0
335,cat.4345.jpg,0,dog.12097.jpg,1,dog.519.jpg,1
336,cat.97.jpg,0,dog.1354.jpg,1,dog.7128.jpg,1
337,cat.2878.jpg,0,dog.2813.jpg,1,cat.4774.jpg,0
338,dog.8224.jpg,1,cat.4767.jpg,0,cat.10068.jpg,0
339,cat.9476.jpg,0,dog.3064.jpg,1,dog.7340.jpg,1
340,dog.1818.jpg,1,dog.4685.jpg,1,cat.2261.jpg,0
341,cat.2606.jpg,0,cat.5103.jpg,0,dog.3083.jpg,1
342,dog.7939.jpg,1,cat.184.jpg,0,dog.9532.jpg,1
343,dog.11704.jpg,1,dog.4123.jpg,1,dog.3241.jpg,1
344,cat.11588.jpg,0,dog.6624.jpg,1,cat.7426.jpg,0
345,cat.1492.jpg,0,cat.8268.jpg,0,cat.9183.jpg,0
346,cat.7743.jpg,0,cat.3326.jpg,0,cat.11476.jpg,0
347,dog.2976.jpg,1,cat.1617.jpg,0,cat.7312.jpg,0
348,dog.7101.jpg,1,dog.858.jpg,1,dog.9886.jpg,1
349,cat.2115.jpg,0,dog.780.jpg,1,cat.2087.jpg,0
350,dog.7000.jpg,1,dog.9229.jpg,1,cat.9259.jpg,0
351,cat.5682.jpg,0,dog.8533.jpg,1,cat.5603.jpg,0
352,dog.11481.jpg,1,dog.10371.jpg,1,cat.5470.jpg,0
353,dog.9699.jpg,1,dog.7934.jpg,1,dog.6642.jpg,1
354,dog.298.jpg,1,cat.11731.jpg,0,dog.10743.jpg,1
355,cat.10951.jpg,0,dog.1102.jpg,1,dog.7071.jpg,1
356,cat.5895.jpg,0,cat.7050.jpg,0,dog.3648.jpg,1
357,dog.1331.jpg,1,dog.4571.jpg,1,cat.7612.jpg,0
358,dog.2737.jpg,1,dog.5356.jpg,1,dog.12350.jpg,1
359,dog.1213.jpg,1,cat.9118.jpg,0,dog.1578.jpg,1
360,dog.4902.jpg,1,cat.9705.jpg,0,cat.2839.jpg,0
361,cat.7200.jpg,0,cat.2181.jpg,0,cat.11294.jpg,0
362,dog.2102.jpg,1,cat.491.jpg,0,dog.2872.jpg,1
363,dog.8123.jpg,1,cat.7093.jpg,0,cat.740.jpg,0
364,dog.2720.jpg,1,cat.3301.jpg,0,cat.8627.jpg,0
365,cat.8889.jpg,0,cat.10697.jpg,0,cat.1632.jpg,0
366,dog.798.jpg,1,dog.11231.jpg,1,cat.11502.jpg,0
367,dog.6663.jpg,1,dog.8925.jpg,1,dog.8821.jpg,1
368,cat.10628.jpg,0,dog.10952.jpg,1,cat.6717.jpg,0
